x,y,sim1,sim2,sim3,sim4,sim5
5.875,7.625,1.000245571,0.902032316,1.229720831,1.134620547,0.931093216
8.125,2.625,0.986720085,0.758233547,1.253733993,0.917537451,1.236360908
6.75,7.125,1.014327288,1.022918701,1.201335669,0.941857815,1.073174596
4.75,9.875,0.945978343,0.836445332,1.16313529,1.077058554,0.758022666
2.5,0.375,1.264315486,0.845053136,0.947693229,0.761416852,1.096673369
7.125,0.125,1.095190167,1.229925394,1.14604485,0.937713683,1.196678519
9.75,7.875,0.902231753,1.066052079,1.345145941,1.099799871,1.126817346
3,9.5,0.811932802,1.261216044,1.049743056,0.997983158,0.775838017
9.875,5,0.887401938,0.845465422,1.101164222,0.982813835,1.242856026
0.5,5,1.059696317,1.248210669,1.138720393,0.933321774,0.901268423
10,5,0.914705694,0.604376733,1.193699598,0.992135942,1.281387925
7.375,1.75,1.287498474,0.963052094,1.261988878,0.937924981,1.278214693
2,5.625,0.976149619,1.325687408,1.176686883,0.705668151,0.967312813
4.375,4.125,1.20578742,1.235181451,1.073661685,0.802719414,1.050670981
2.375,5.875,0.952860534,1.251856804,1.178126693,0.742334843,0.991114736
1.75,1.5,1.069383025,0.301800519,0.892543316,0.881651819,0.949037671
7.875,2.75,0.99508512,0.873570561,1.185900688,0.789309382,1.218478441
6.75,3.625,1.162076354,1.095779181,1.237356305,1.011293292,1.197922945
1.375,2.125,1.051247001,0.500255466,0.904969275,0.822162211,0.976345122
6.125,4,1.154868603,0.922269821,1.178483248,0.891809702,1.164586067
3,4,1.133905768,1.306934953,0.925272763,0.833816469,1.028977394
4.5,3.125,1.364142299,1.129807591,1.166684508,0.780000508,1.031208038
8.5,5,1.060844898,0.96391952,1.024829149,1.035626054,1.237497807
5.75,4.5,1.164339542,0.933899999,1.234640002,0.925837278,1.128689289
9,0.875,1.205536485,0.96027565,0.897693932,0.949865818,1.271216512
9.75,4.375,0.922477126,0.843622327,1.154017329,0.952256024,1.336956859
5.625,1.25,1.288746715,1.316633821,1.183932662,0.938039303,1.327877641
1,3.875,1.1520468,0.704873502,1.085209131,0.850006342,1.038751364
5.625,5.375,1.157717943,1.054177523,1.321662784,0.845050752,1.03460741
9.875,3.25,0.972518504,0.877884507,1.229014993,1.00304997,1.338257313
0.25,9.25,0.82302022,1.07843864,1.161821961,0.90591687,0.718862116
5,3,1.238391161,1.066301823,1.178232789,0.83485806,1.17058754
0,5,1.052907109,1.25693655,1.174191952,0.96432513,0.859583855
2.625,1.125,1.245386124,1.236019492,0.884911835,0.896156967,1.017345548
4.875,9.125,1.036245346,0.997166693,1.149917245,1.118511558,0.817026019
8,1.5,1.24687922,1.118371367,1.130053043,0.912242055,1.3536551
5.75,6.25,0.872920215,0.694479048,1.266648173,0.87895155,0.981089056
5,5,1.185239911,1.55350256,1.21215117,0.797167063,1.088299274
9.625,2.5,0.938198686,1.289247632,1.213336349,0.9641819,1.213428378
7.875,4.25,0.958353043,1.125278115,1.209336996,1.038593292,1.276369691
1.75,6.25,1.018759251,0.965394437,1.110859275,0.709817231,0.874433696
6.125,2.875,1.213911653,1.403321266,1.307138681,0.812284231,1.228331685
3,8.375,0.893414676,0.71860069,0.976235688,0.905844569,0.924630761
1.25,1.75,1.004157186,0.905240715,0.885547221,0.933449745,1.035682678
4.25,7.375,0.970736086,0.596102417,1.063631892,0.941681445,0.929418802
1.375,8.25,0.681512296,0.884203315,1.068706751,0.859854996,0.847519398
0.5,2.375,1.106016517,0.836397946,0.982936621,0.861398697,1.054338694
6.25,3.25,1.188433647,1.346489787,1.279003739,0.94236517,1.191449285
0.375,6.125,1.001881361,0.759871244,1.280207634,0.775582314,0.917195976
2.625,5.5,1.058488727,0.998548985,1.166256785,0.715458453,1.088367343
9.375,6.25,0.863858938,0.835071504,1.062315702,1.073513985,1.138374448
8.25,3.375,1.049425364,1.340497732,1.151133657,0.982111096,1.317088246
0,1.875,0.993393064,0.88231647,1.134096265,0.892619848,1.01368165
4.5,2.375,1.37443018,1.318398595,1.077078581,0.771029294,1.142159104
2,4,1.104597092,1.173908472,0.960633159,0.824367583,1.033927321
5.375,8,0.980944037,1.256058812,1.305909276,1.117106676,0.951765776
3.875,2.75,1.350219607,0.988960326,1.142330408,0.852216125,1.095177531
5.875,9.375,1.006003737,0.659728408,1.310020089,1.057345629,0.931367993
4.125,3.75,1.234757781,1.172307491,1.036444545,0.836677969,1.029158473
8.625,6.125,0.949781537,1.217347264,1.10225153,1.018751025,1.21837914
1.75,7.25,0.746045351,1.028235316,1.119638324,0.861750185,0.863817751
7.75,7.625,0.916778386,1.158510208,1.199779987,0.984644234,0.980770946
4.625,1.125,1.301530004,1.299893975,1.130280614,0.89874351,1.351773143
8.125,0.75,1.182437778,1.011326075,0.953370094,0.958414972,1.224101782
2.25,6.5,0.935696959,0.89119941,1.019792199,0.695556402,0.870150328
9.25,2.25,1.091726303,1.322737336,1.134189367,1.011936426,1.288207531
9.625,3.875,1.032287598,1.232287645,1.155286431,0.97907871,1.353910327
0.25,4.625,1.061018109,1.007491946,1.06099093,0.978087842,0.946182907
6.25,6,1.038508177,1.004611969,1.277057528,1.033007145,1.125284791
1.25,8.875,0.710525393,0.847849071,1.075595617,0.943103433,0.683959782
7.75,4.625,0.932403624,1.325105548,1.033492684,1.060003042,1.207435369
8.5,0.5,1.149202585,1.000530958,0.974523246,0.977519929,1.229308844
6.125,6.75,0.883247435,1.096935153,1.301433802,1.098733068,0.903390527
6.25,8.5,1.003149867,0.94120878,1.374639869,1.099890709,1.02020824
0.25,7.25,0.89294374,1.487239242,1.168989539,0.88694489,0.815538704
5.75,9,1.061999559,1.124713778,1.309407234,1.129794717,0.941617608
3.25,8,0.865853548,0.737752318,0.911513746,0.977734447,0.955042243
4.125,9.375,0.792794108,0.550616026,1.092913508,1.247098804,0.850095928
7.25,9.375,0.930388093,1.41950345,1.239627004,1.098460078,1.151739478
6.875,9.625,1.003124595,1.087412238,1.152214289,1.005893588,1.141969085
6.125,5.375,1.124077797,1.220096469,1.251705527,0.908528805,1.165475368
8.875,2.625,1.101075768,1.131657839,1.230340958,0.992803216,1.277247071
9.25,5.625,0.895759046,0.719305694,1.0372715,1.009253383,1.350062966
4.75,0.5,1.191766977,1.286299348,1.337188482,0.898835301,1.299687147
6.125,3.875,1.101490378,1.052315474,1.136679053,0.922896862,1.180356741
6.875,6.75,1.029140592,0.829711914,1.197865367,0.983875215,1.02380085
0.5,7,0.794317842,1.206262708,1.153989792,0.81583631,0.890587091
0.875,0.625,1.07229805,0.889305055,1.098519921,0.902796209,1.029318333
4.875,8.5,1.078967094,0.514026165,1.198095918,1.185460448,0.935503423
5.25,0.875,1.115128517,0.916398942,1.149505138,0.920935094,1.344545603
9,3.25,1.004651666,1.562757134,1.169319987,0.897504151,1.245458722
6,5.125,1.089052558,0.551214278,1.316414714,0.91738832,1.076196313
1,0.875,1.082899213,1.045429468,1.051355362,0.931424618,0.991113245
6.375,8.75,1.046038032,0.875167608,1.361940742,1.105905175,0.991410494
7.25,0.375,1.165370107,1.239947438,1.204679847,0.941330969,1.213626146
0.125,7.5,0.867193103,1.152362943,1.21706605,0.803372979,0.768996
9.25,6.25,0.860393882,0.793232799,1.090796232,1.036243916,1.220070124
2.75,0.75,1.236291528,0.632811546,0.880753636,0.80574733,1.117435098
5.75,7.25,0.896303117,1.188555002,1.302886724,1.065642476,0.906086266
4.75,8.75,1.088850856,0.630203485,1.198829889,1.192107439,0.889659047
2.625,7.625,0.81648165,0.76639694,1.039718986,0.842760026,0.788829625
8.125,4.75,0.994508564,1.14682436,1.059585094,1.055039883,1.207022071
2.75,0.5,1.244364738,0.449536026,0.892905176,0.734284878,1.11979866
9,2,1.100154519,1.148523092,1.095018864,1.013220668,1.293406367
3.125,5.625,1.064810038,0.804124415,1.163451672,0.786578596,0.960328877
3.375,8.25,0.875844419,0.54875797,0.991784394,0.961098671,0.973258913
0.5,1.5,1.10534668,1.025310755,1.064884782,0.9490484,0.90017885
8,3.625,0.95696044,0.850647271,1.297493696,0.967897117,1.255583644
1.75,7,0.813719809,0.898086011,1.085194349,0.812675834,0.856551826
3,8.5,0.849806309,1.031037927,0.903508186,0.988068938,0.905448854
8.875,4.375,0.932869554,1.521491408,1.08645165,1.009357214,1.315914392
3.125,3.875,1.152971387,0.878655672,0.968962193,0.880547106,1.106361866
2.25,3.125,1.144437551,0.982167184,1.081688404,0.836506724,1.183921695
3,9.75,0.740107536,1.251022458,1.06285429,0.905418873,0.798420846
9.25,9.25,0.959138751,1.035722256,1.1406883,1.050453186,1.022768021
2.5,6.25,0.905888379,1.335055113,1.072370648,0.64545089,0.980269909
6.125,9.75,1.035391331,0.945360363,1.245128751,1.061134338,0.937718689
5.125,3.25,1.329691172,1.303094745,1.282773614,0.859887421,1.05881691
5.75,5.375,1.187016606,0.918191671,1.324005246,0.842268109,1.055943847
4.25,1.875,1.336767912,0.943126082,1.088821292,0.830529153,1.165075302
9.25,7.125,0.996329844,1.222118139,1.258990407,1.097940087,1.182156205
0,9.75,0.862063825,1.167070031,1.060426474,0.924541593,0.746905506
8,10,1.003737211,0.239875749,1.227481723,1.096922874,1.169132233
7.875,9.375,0.919368148,0.688935399,1.265949965,1.112787127,1.113699436
4.5,6.25,1.059682369,1.024199009,1.169585586,0.876986146,0.924020588
1.375,5,1.031311274,0.76751101,1.156021357,0.840856791,1.103587031
4.25,1.25,1.241847754,1.462404013,1.07726419,0.90236938,1.271609902
7.625,8.5,0.981887639,0.857676566,1.170170546,1.067246079,1.04181695
6.5,6.25,0.986118436,1.118171334,1.145476818,1.061707854,1.060458302
4.875,9.375,0.993844867,1.050366163,1.228251457,1.059384346,0.785504997
7.125,5.875,1.016092181,1.099214077,1.073173523,1.058287144,1.085402489
3.5,3.25,1.315658212,1.890417695,1.174001098,0.867373526,1.059951782
9.625,4.375,0.968608737,0.606951714,1.161134005,0.928949714,1.361293793
1.375,3,1.129625797,1.016280055,1.055105805,0.821549296,1.168655276
0,4.5,1.06314218,1.015360236,1.018745184,1.071607351,0.95611155
0.625,3,1.093525887,1.046869397,0.987636209,0.884649217,1.012970924
7,4.75,1.052972794,1.03915596,1.253658652,1.08242476,1.273171067
0.625,3.125,1.080833912,1.273167133,1.034905672,0.912778139,0.947631896
7.125,1.25,1.173809886,1.05111742,1.270887971,0.925021887,1.309081554
3,2.375,1.251129985,0.878519595,0.896932006,0.834098279,1.06699121
1.875,9,0.747546077,1.424729347,1.011723995,1.059531212,0.681474864
7.25,9.625,0.935931504,1.24971962,1.18356514,1.01509428,1.184561253
4.875,6.625,1.019441485,1.069969416,1.238053441,0.870373189,0.833261967
5.75,7.125,0.865258098,1.176101685,1.309712768,1.080140829,0.872923672
9.5,1.375,1.138653517,0.645554125,1.076717615,0.934529722,1.29227674
9.5,0.375,1.156091094,1.102656603,0.97771275,0.941033602,1.270313382
8.875,0.75,1.219855309,0.867396355,0.95543474,0.930003881,1.255649328
4.625,0.5,1.190752745,1.227973342,1.267849684,0.864246428,1.296306014
2.375,2.75,1.088940024,1.338292241,0.975135267,0.882077098,1.09706974
1,7.125,0.712453365,1.261404276,1.189469934,0.942086697,0.776391447
3.375,4.25,1.144834638,1.26290071,0.978923082,0.756636977,1.081245542
6.25,4.25,1.14860177,0.760166287,1.184210062,0.940218806,1.16322577
4.75,5.25,1.117364168,1.291756034,1.170331001,0.721494615,1.026268244
8.625,8,0.946558833,0.955851555,1.101376414,1.035724044,1.142051816
3.625,9.125,0.730563045,0.275638789,1.006661415,1.195465684,0.851905704
7.625,8.125,0.866360724,1.007342696,1.210092545,1.085617065,0.957750499
3.75,8.125,0.861559927,1.101613641,1.030610085,1.015954494,0.996742606
6.625,0.625,1.177992582,1.555383801,1.210068226,0.999285817,1.338752866
6.25,4.625,1.15355587,1.357961893,1.235307813,0.902677834,1.147594571
4.125,0.5,1.257828474,0.951746583,1.125495672,0.881232738,1.379369497
4.25,3.625,1.30495441,0.986937463,1.110104084,0.797664464,0.981980205
6.125,3,1.20710218,1.467599392,1.259089112,0.897695482,1.145267129
7.625,2.875,1.001631856,0.946008325,1.191136599,0.8451069,1.276645899
8.75,4.375,0.943473995,1.401443839,1.127867103,1.003299952,1.290465832
0.75,7.125,0.742795646,0.859329879,1.191700578,0.870714545,0.795876563
9.75,8,0.985183895,1.291836262,1.304263711,1.066893697,1.084340572
5.875,8.25,1.002681136,0.826638401,1.364065289,1.163456559,0.943165064
7.875,6.375,1.022089839,0.978513241,1.080765128,1.096630454,1.158187509
4.625,2.875,1.346191764,1.088578224,1.099650025,0.810147047,1.127356529
4,8.25,0.946167886,0.853534162,1.073369384,1.033676267,1.041028976
5.125,5.375,1.237002254,1.242650986,1.223636866,0.880812764,1.033473849
2.5,6.375,0.884048581,0.963153124,1.087227225,0.663308978,0.9231745
3.375,2.75,1.341511011,0.856033862,1.060934901,0.781728268,1.07730186
5.125,1.125,1.215744138,1.261683822,1.079187036,0.879942894,1.345865846
1.25,3.625,1.153535247,1.00264442,1.050624251,0.84902674,1.058020353
2.375,7.625,0.741109192,0.793410003,1.09614253,0.812691689,0.808962345
8.875,0,1.137432218,0.79350996,0.959628105,0.902231991,1.214303255
2.25,1,1.147815704,0.996399939,0.969225943,0.970843494,1.069941282
4.875,8.625,1.086593032,0.412217855,1.220414042,1.140586376,0.954058349
2.375,4.25,1.056097031,1.16901958,0.896340072,0.825482547,1.049273968
5.75,2.75,1.214115262,1.027718544,1.215764046,0.816856682,1.199365258
4,5.75,1.027248502,0.752227545,1.177253008,0.821779549,0.986634672
9.875,1,1.164250135,0.887559712,1.055709004,1.014355183,1.289648056
1.625,4.75,1.047679186,0.933872342,1.110255599,0.855622113,1.08166337
0.625,4.375,1.159135818,0.940193355,1.081807494,1.026279449,1.003369093
0.375,6.25,0.966679931,0.551111102,1.237187743,0.796167672,0.915385365
1.75,0.375,1.057542562,1.134627581,0.90664351,0.889132142,1.013007522
4.625,2.75,1.316440821,1.142512918,1.099341869,0.792540371,1.142338872
0,6.875,0.891363978,0.681311786,1.195911407,0.781083226,0.877660632
5.5,6.125,0.993753374,0.860119224,1.289205313,0.854251504,0.941099882
0.125,9.5,0.792951167,1.086634278,1.160349846,0.867857456,0.697872996
9.375,8.625,1.061611056,1.178047061,1.189545155,1.032030582,1.102949142
3.375,3.25,1.271992683,1.994044065,1.107534885,0.880223095,1.063091278
5.625,0.5,1.117690086,0.738915205,1.37264502,0.859901011,1.340527415
6.75,7.375,0.90583837,1.095437884,1.250951052,0.97235173,1.072812676
7.375,2,1.139539957,1.214581847,1.297216535,0.84289974,1.274978757
0.75,1.375,1.139265776,1.121088743,1.002072811,0.915630817,0.862121522
6.875,9,0.979938805,1.017145038,1.264400244,1.068525195,1.128173232
1.5,4.75,1.069240928,0.749809384,1.115729213,0.862061322,1.106122851
5.5,0,1.107837319,0.442992657,1.407526612,0.830177963,1.116152883
8.375,8.375,0.969711959,1.092468739,1.158176899,1.151310563,1.026049137
5.625,6.625,0.860828102,0.905525088,1.269362569,1.007751942,0.927410245
4.25,3.25,1.322808981,1.097021937,1.127806425,0.792083442,1.007319808
1.875,4.25,1.154239297,0.631180167,1.003592849,0.769468904,1.016671538
7.5,7,1.02689147,1.01502645,1.150917888,0.949409962,1.115703702
1.875,8.625,0.731805384,1.252799153,0.962221801,0.979218364,0.734484434
8.375,9.625,0.954034507,0.771539152,1.205151081,1.111961961,1.131539583
1.625,1,1.094076276,1.025526762,0.869358301,0.922910869,1.078157425
0,0.75,1.152662277,0.921610057,1.074575186,0.859304786,0.905978084
5.125,1.375,1.262345433,1.048782825,1.073949814,0.936305702,1.299360514
7.875,4.375,0.951335609,1.074380159,1.159264088,1.031671405,1.244724035
1.625,8.625,0.714191198,1.302899122,0.968302786,0.942325056,0.782123864
8.125,6.625,1.029972076,0.839796245,1.15370965,1.08821702,1.14347744
6.125,8.75,1.05878365,0.555775344,1.348684907,1.164494038,1.012134314
5.875,3.625,1.249777913,1.154417634,1.167193174,0.940189183,1.068230867
8.875,0.375,1.118846536,0.752132714,0.958048344,0.948026001,1.269665599
2.25,1.875,1.073514462,1.033620119,0.910730898,0.914220929,1.040587187
8.625,2.75,1.068029642,1.145205259,1.185557842,0.932219982,1.29497838
2.5,2,1.104722977,0.862986445,0.882980108,0.882027566,1.034290552
0.375,0.5,1.078260779,0.841727972,1.068937302,0.888010204,0.999679327
1.375,2.75,1.14256227,1.08043468,1.004222274,0.867366135,1.221261382
4,1.625,1.309357166,0.941154182,1.063660383,0.834221423,1.170836091
8.5,1.75,1.162413955,0.781166017,1.089490533,0.999814093,1.250592947
6.75,5,1.08991003,0.728155911,1.260823011,1.024252057,1.345516801
1.375,4.375,1.120722413,0.594445765,1.046901941,0.872527182,1.08504951
0.625,0.25,1.174660563,0.734210253,1.051035762,0.831783533,1.060466647
2.125,2.5,1.02763927,1.424003124,0.939624906,0.900631964,1.120153904
9.625,9.875,0.972904742,1.187263608,1.147439361,1.134318113,1.037791014
5.125,8.375,1.032880425,0.170905039,1.243412375,1.146131516,0.92732513
2.875,1.125,1.255987763,1.031241894,0.85948509,0.900816739,1.087802768
4.625,8.875,1.012097836,0.424002588,1.18420136,1.119925976,0.868459761
2,5.5,0.974072278,1.160052299,1.193444371,0.766665995,1.02188015
9.75,6.625,0.907467306,0.754918158,1.161240101,1.013975024,1.166846037
0.875,7.125,0.746812284,0.88331902,1.175483346,0.84416461,0.758437634
5,3.5,1.278695941,0.998245835,1.257811904,0.884688675,1.018718839
1.125,8.5,0.680507839,1.010003448,1.088277221,0.829051912,0.744350255
0,4.125,1.082705021,0.941702604,1.006862521,0.944746256,0.970872104
9.25,6.875,0.917211473,0.957398534,1.139301419,1.071460724,1.248116732
2,1.75,1.034876466,0.748308897,0.901760638,0.932327151,1.031145811
3.375,7.5,0.867460668,0.506901085,1.052010536,0.865079939,0.835931778
6.375,3.5,1.222086191,1.003020644,1.25747788,0.928023517,1.163986206
4.75,2.25,1.335508585,1.57908535,1.012646556,0.761523545,1.192646503
4.875,7.375,1.085551858,1.050926805,1.169667721,1.040205359,0.870192051
2.5,5.625,1.025828362,1.201068401,1.163998246,0.763241231,1.028726935
2.25,6.375,0.881679416,0.926237702,1.04991293,0.7113204,0.910069883
5.375,9.875,0.874444187,1.158558369,1.247791052,1.048557401,0.830846906
0.125,10,0.86715728,1.292382717,1.067761421,0.904579282,0.670740128
4.375,2.5,1.361786246,1.187453628,1.104755163,0.783628404,1.126830101
9,4.625,0.999937534,1.198640466,1.054470778,0.912864625,1.328912973
8.125,4.125,0.918630183,1.012628078,1.304016709,1.056575179,1.286079764
8.5,1.625,1.219558954,0.974954844,1.086371422,0.990638375,1.211260915
6.875,4.625,1.091466427,1.262922287,1.237800479,1.122435927,1.298482299
2.5,3.375,1.149822116,1.19273746,1.002375841,0.850808918,1.181418419
6.25,5.25,1.064198375,1.167956591,1.196724057,0.964385808,1.139061213
0.375,9.625,0.814731956,0.990130782,1.17780292,0.896205604,0.716073155
8.625,0.875,1.185583591,1.029629588,0.912293851,0.930374563,1.28158474
0.875,0.25,1.112666249,1.342579603,1.085505962,0.757972717,1.071985722
7.875,4.125,0.965195656,1.030244946,1.270143747,0.987305164,1.32971549
2.5,4.875,1.004712582,0.885608494,1.037038326,0.780044138,1.059501648
9.375,2.75,0.968113661,0.770461857,1.162223935,0.976581395,1.248086214
2.625,2.75,1.178617239,1.102811575,0.953780591,0.906770527,1.126394391
1.125,0.25,1.089994907,0.923144817,0.881271303,0.74748528,1.052363992
8.375,6.5,0.968793392,1.102553606,1.062627792,1.043510556,1.152944446
3.875,2.375,1.346443057,1.231100202,1.040020943,0.863433838,1.107509971
4.375,7.75,0.990608275,1.34019351,1.105280995,1.000985503,0.963604331
9,1.75,1.116541743,1.16125834,1.088438511,0.965572536,1.207578182
5.875,3.75,1.202861071,1.129864216,1.215100884,0.910889626,1.070644617
2.625,1.625,1.276496768,1.414519548,0.921236277,0.839670837,0.996794462
4,2.625,1.376305938,1.190849543,1.117517471,0.886257589,1.086193204
10,7,0.806191564,1.240986109,1.281305313,1.078121781,1.154131889
2.375,4,1.019309998,1.02167964,0.900424063,0.844057739,1.05402112
3,3.5,1.220714211,1.181043744,1.015931606,0.85993284,1.126144171
9.5,4.125,0.994519114,0.989154875,1.183722615,1.025269389,1.317600608
9.625,4,0.991493583,0.918123603,1.219759226,1.002727032,1.328410387
4.625,6.125,1.05658412,1.301087976,1.154655933,0.857986391,0.888922989
5.75,0.375,1.14152205,0.622769475,1.429203153,0.87501967,1.300001025
9.125,2.25,1.178941131,1.136599422,1.148028612,1.000403166,1.236808658
4.125,1.125,1.213134885,1.108520985,1.09930408,0.861430466,1.271097064
8.75,5.125,1.036767602,0.754184484,1.09901917,0.96150285,1.237365961
6.125,7.75,0.916350365,0.97872746,1.311073899,1.132629633,0.977402091
8.625,9.5,1.021641254,0.977793634,1.076753855,1.112717152,1.100385666
7.875,7.375,0.929379642,1.471167684,1.200722218,0.99021101,1.002779245
9.5,0.75,1.137880564,0.829149783,0.930368602,1.050658822,1.270595908
6.75,0.125,1.091500998,1.169767976,1.225274682,0.933912218,1.22687304
7,4.5,1.083478093,1.290184379,1.236639977,1.092119336,1.259827614
7.75,4.5,0.990467072,1.10324955,1.11889863,1.050014377,1.219775796
7.875,0.25,1.142967939,1.412437201,1.088163137,0.868830144,1.204153299
0.25,3.125,1.008325696,0.540039241,1.059413314,0.936176002,0.978066623
1.625,6,0.999751687,1.044159055,1.119603276,0.674309134,1.006870627
5.125,5,1.193514943,1.084295511,1.241031766,0.81493628,1.092036009
9,6.5,0.89234817,1.387531161,1.057969451,1.070986867,1.161939144
7.25,3,1.086845279,0.657984674,1.24639535,0.862154186,1.159193873
2.25,9,0.691476107,1.201686025,1.022543311,1.069508433,0.725418031
9.25,1.875,1.103826404,1.084733248,1.059704781,0.959236503,1.224861145
6.375,8.25,0.964908838,0.971029937,1.366068602,1.124709368,0.982226253
6.625,9.25,1.076794147,0.906315863,1.212928772,1.082358122,1.064087152
3.375,9.875,0.774903655,0.625175834,1.012705088,1.065864086,0.895413816
4.625,2,1.382650137,1.85153985,1.030525565,0.725553691,1.208277106
0.875,5.5,0.995253086,1.0224123,1.203077435,0.848287761,0.967763484
3.625,0.125,1.264775157,0.884735882,1.026419163,0.855478108,1.246203661
8.375,0.875,1.138428569,1.278965473,0.927667916,0.894567311,1.262752295
5.875,7,0.906901658,1.271301627,1.320566297,1.060646653,0.88388294
10,8.75,1.02795589,0.615462303,1.230774403,1.044118524,1.013733983
2,4.875,1.032996416,1.122178555,1.07809484,0.755945921,1.048771858
1.875,4,1.124374986,1.325056553,1.005233645,0.791005552,1.073243618
5.625,6.5,0.843779624,1.155296803,1.255856395,0.955881119,0.931492507
7.25,5.75,1.02354908,1.309649467,1.092887759,1.036693335,1.10112381
9,1.875,1.091694951,1.15904355,1.067849398,1.037512422,1.259573817
7.625,6.125,1.003646731,0.906144381,1.084356666,1.121407866,1.155365109
6.875,1.125,1.219209075,1.112983823,1.170598984,0.874872446,1.304136992
4.625,6,1.064569473,1.136942983,1.13472414,0.879847348,0.881878972
5.125,3.625,1.237667084,1.135791302,1.208361149,0.8718732,1.01863575
8.375,4.875,1.029228568,1.157515407,0.976575434,1.029364586,1.264638066
7.75,3.875,1.021221638,0.789043665,1.280530453,0.998305619,1.279218316
7.625,2.5,1.095041513,1.111636758,1.266264439,0.792703748,1.257380486
4,7.5,0.944264531,0.946442008,1.092839718,0.93609184,0.887333155
9.375,0.625,1.084174275,0.842589378,0.956809521,1.051739812,1.276189327
4,9.875,0.860832214,0.949956715,1.070812941,1.163692117,0.845445573
3.375,5,1.069399357,0.680228293,1.198556066,0.703576386,1.041956902
1.875,7.75,0.694950461,0.680031419,1.046802521,0.865643501,0.886739492
8.75,7.75,0.986026883,0.828880191,1.19534874,1.006475329,1.138968468
5.875,10,0.976464331,1.026836038,1.252150536,1.062248826,0.849280715
9.375,2.625,1.005115032,0.880553782,1.199324131,1.014543533,1.171378613
5.375,5.75,1.131974339,1.00380981,1.280448079,0.930494785,1.021602988
8.875,3.5,0.998006582,1.691030145,1.150065184,0.969073474,1.280158043
8.375,3.375,1.052644134,1.333014727,1.219439507,0.95962441,1.313768744
8.375,8,0.973034978,0.824834943,1.133671761,1.037298799,1.105378866
0.5,7.875,0.785451889,1.027985573,1.184679985,0.861749828,0.810291111
9.125,4.5,0.934383035,1.036790967,1.078269958,0.971218526,1.387882829
1,8.875,0.691269696,0.971897423,1.156777263,0.903059602,0.653930843
10,4.375,0.903090596,0.676353216,1.188545704,1.039678454,1.349580646
3,2.5,1.202325225,1.156148791,0.887997389,0.794505,1.123699188
5.625,5.25,1.192960739,1.014968872,1.351004839,0.846166313,1.029424548
8.875,8.625,1.050419807,1.047205687,1.16202879,1.052668571,0.988369048
0.5,2.625,1.146271825,0.860237718,0.97911495,0.86326319,1.061018944
1.375,9.625,0.789870143,0.889803529,1.049134493,0.937265873,0.615983903
1.5,0.25,1.070473194,1.129755139,0.914141357,0.824979782,0.978278816
5.125,2.125,1.313906431,1.163049221,1.105170846,0.749111235,1.216953039
4.25,3.5,1.305137157,0.695433021,1.081097722,0.786366224,0.996737897
9.125,0.75,1.180378318,0.606663108,0.887108445,0.989722252,1.307058454
6.75,9.75,1.027597785,1.088985324,1.181089759,0.984645844,1.070953369
5.25,4.875,1.258957624,1.344074726,1.261888742,0.82592082,1.107883811
6,9.375,1.008272052,1.022270679,1.316287994,1.070081115,0.994408727
4.125,9,0.839602947,0.702034593,1.106841087,1.237251043,0.853158534
0.75,1,1.068179488,0.98359406,1.066854715,0.944951832,0.951307237
2,2,1.046582341,0.870794177,0.85636574,0.952884555,1.054226756
7.375,8.625,0.875239551,0.720458508,1.296105385,1.057026863,1.038794875
3.375,9.25,0.778027356,0.561008275,0.97994417,1.102344751,0.805811703
6.375,1.25,1.319541931,1.591642141,1.312075257,0.896893024,1.384165287
0.625,4,1.152397037,0.535482109,1.008293748,0.973850608,0.959327161
7.625,7.75,0.912262678,1.004544854,1.19567132,1.017589331,1.021362662
7.75,3.125,1.030337572,0.880994976,1.197401047,0.892232537,1.237409711
4.75,0.875,1.189617872,1.120884299,1.173631549,0.925661385,1.304919004
9.25,2.875,0.952425182,1.069279194,1.101401448,0.979291916,1.223672509
3.125,1.25,1.238097548,1.257636547,0.991212845,0.942720592,1.098458529
3,2.125,1.209623933,0.915966272,0.900053263,0.782061696,1.014507651
9.125,3.375,0.986082494,1.468819141,1.172418952,0.93705827,1.186779261
0.25,8.375,0.709955573,0.805459142,1.199659109,0.767365336,0.693518698
9.5,4,0.991178095,1.166389823,1.223484755,1.023956776,1.37034142
9.125,4.375,0.934528828,1.342808008,1.143147469,0.997025371,1.395197511
4.625,9.875,0.923264861,1.118531704,1.145149231,1.102752328,0.786666334
5.125,5.625,1.156321883,1.623846889,1.241589904,0.908937454,1.035446763
8.25,6.25,0.992955327,0.987347424,1.114417553,1.068926573,1.146424413
3.875,8.25,0.911015391,0.817770481,1.038611531,1.053413391,1.073346853
7.25,5.5,1.024115205,1.137088895,1.201334476,1.003424764,1.171841264
3,4.75,1.007460475,1.097314,1.070446372,0.735877156,1.098891258
2.875,3.875,1.191605449,1.297938108,0.950057924,0.924368382,1.075901151
0.5,0.375,1.114947557,0.69728905,1.100295782,0.841104329,1.021597028
0.125,9,0.773936868,1.054287076,1.166615009,0.900900543,0.646322072
0.375,9,0.786533594,1.025135875,1.128982902,0.936984599,0.7272048
0.5,7.625,0.806139708,1.275261164,1.17854929,0.837073386,0.729044259
3,9.125,0.774220943,1.288257718,0.992573559,1.017003417,0.772243977
3.875,4.75,1.124352574,1.060271144,1.110241413,0.667337656,1.08879602
