addresskey,name,goog_lat,goog_lng,place_id,vicinity,price_level,rating,types,user_ratings_total
5517218000,"The Plough Inn, Ealing",51.4971717,-0.3125417,ChIJaSspkZYNdkgRlglrFEcuPL8,"297 Northfield Ave, London",2,4.2,"bar,point_of_interest,establishment",645
5517364000,The Bollo House,51.49572,-0.2699586,ChIJZ0lfgRIOdkgRoOGq11pbQH4,"13-15 Bollo Ln, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",279
5518548000,The Lamplighter,51.4672057,-0.3686223,ChIJH058ItkNdkgRJptSaVoFGuk,"66 Staines Rd, Hounslow",,4.4,"bar,point_of_interest,establishment",54
5523132000,The William Webb Ellis,51.447566,-0.3284964,ChIJ1c0x3mEMdkgRLCSo84pz20o,"24 London Rd, Twickenham",1,4.1,"bar,point_of_interest,establishment",1410
5524095000,The Harefield,51.6024842,-0.4830732,ChIJUypAPFJpdkgRQJxBJ8Pazxo,"41 High St, Harefield, Uxbridge",2,4.4,"bar,point_of_interest,establishment",84
5525412000,The Star of Kings,51.5363747,-0.1219688,ChIJUVeg8xUbdkgRHHwqVahy7Oc,"126 York Way, London",2,4,"bar,restaurant,food,point_of_interest,establishment",992
5558961000,Big Chill,51.530808,-0.119887,ChIJ1TnZLD8bdkgRv5P3YDEIsmM,"257-259 Pentonville Rd, London",2,4,"night_club,cafe,bar,restaurant,food,point_of_interest,establishment",1599
5589826000,EBB & Flow,51.3616301,-0.1925973,ChIJ1bYMTAkIdkgRgPM8UP1Pkt8,"59-61 High St, Sutton",2,3.9,"bar,restaurant,food,point_of_interest,establishment",403
5602101000,Brewhouse and Kitchen - Highbury,51.546375,-0.1017389,ChIJnYbFzWQbdkgRSFwkrBwZCLU,"2A Corsica St, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",1189
5638164000,The Beacon Tree,51.5613897,0.141692,ChIJ3UynRP-k2EcRxbOmye8FcXg,"Green Ln, Dagenham",1,4.1,"bar,restaurant,food,point_of_interest,establishment",255
5669631000,The Fatling,51.56276,0.218766,ChIJ946WjRu72EcRc2yW44OFz8U,"109 High St, Hornchurch",2,4.1,"bar,restaurant,food,point_of_interest,establishment",619
5750426000,Queen Adelaide,51.4598901,-0.1993168,ChIJ2_Gatm8PdkgRsCO913H8Y3U,"35 Putney Bridge Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",577
5813332000,Skehans,51.4675,-0.0494444,ChIJ2aPBg6wDdkgRfdDfm1hJRqA,"1 Kitto Rd, London",1,4.6,"bar,restaurant,food,point_of_interest,establishment",436
5820886000,"The Queen's Head, Kingston",51.4185964,-0.3013607,ChIJze-zo-0LdkgRvlLeT-SRCfg,"144 Richmond Rd, Kingston upon Thames",,4.4,"lodging,bar,point_of_interest,establishment",345
5848383000,The Horseshoe,51.55592,-0.178547,ChIJaSDVkIcadkgRFLZipgKrjmE,"28 Heath St, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",520
5857252000,Breakspear Arms,51.5802321,-0.4476127,ChIJX5CR0WpsdkgRgAYL5OgOLJ8,"Breakspear Rd S, Ruislip, Uxbridge",2,4.1,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",716
5876621000,Foresters Arms,51.4753716,0.1085426,ChIJy9KLACev2EcRg-7VEd7QVow,"4 Highbanks Cl, Welling",,4.5,"bar,point_of_interest,establishment",67
5966028000,The Old Hat Ealing,51.5099731,-0.3266473,ChIJSXtxeIENdkgRNy48udQLn7g,"128 Broadway, London",1,4.3,"bar,restaurant,food,point_of_interest,establishment",432
6016638000,George Staples,51.450891,0.102854,ChIJv1yRELau2EcRRYgyMJezBBc,"273 Blackfen Rd, Blackfen, Sidcup",1,4,"bar,restaurant,food,point_of_interest,establishment",363
6029910000,Royal Oak,51.5816451,-0.3378906,ChIJ0_G86nMTdkgRhBUQ-UmjN94,"86 St Anns Rd, Harrow",2,4.1,"bar,point_of_interest,establishment",609
6055759000,The Gibson,51.5239625,-0.0963635,ChIJEYKoo1cbdkgRB6ksOFGsnZ4,"44 Old St, London",2,4.6,"bar,point_of_interest,establishment",597
6094370000,Bradley's Spanish Bar,51.5165172,-0.1327349,ChIJbRSp5iwbdkgRe99-Cu4O8wY,"42-44 Hanway St, London",1,4.4,"bar,point_of_interest,establishment",673
6099910000,The Finsbury,51.5719117,-0.0963704,ChIJaSWnkIkbdkgRsF2q8UxGhGY,"336 Green Lanes, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",1321
6107558000,Railway Bar,51.5929531,-0.3344056,ChIJcYgDMXkTdkgRxGulaLXC2u0,"Wealdstone, Harrow",,4.2,"bar,point_of_interest,establishment",31
6120178000,The Tap on the Line,51.4772896,-0.28521,ChIJd833JNQNdkgRx3liUyl3Gxw,"Kew Garden Station, Station Approach, Kew, Richmond",2,4.2,"bar,restaurant,food,point_of_interest,establishment",1023
6124909000,Jolly Farmers,51.3381778,-0.1164639,ChIJDYlozPL9dUgRTsXjZiZ4264,"7 Purley Rd, Purley",1,4.1,"bar,restaurant,food,point_of_interest,establishment",346
6129882000,The Earl Derby,51.5405926,-0.1965872,ChIJQw_e0HMQdkgRjc73qmjpvp8,"155 Kilburn High Rd, London",1,3.9,"bar,restaurant,food,point_of_interest,establishment",257
6132671000,Belvedere,51.506934,-0.2690617,ChIJ0yppIBsOdkgRz19A16cVivQ,"106-112 High St, London",,3.9,"bar,restaurant,food,point_of_interest,establishment",511
6148233000,The Craft Beer Co. Islington,51.5327361,-0.1109833,ChIJXTwS0EMbdkgRxq-ReKwI3JA,"55 White Lion St, London",2,4.4,"bar,liquor_store,restaurant,food,point_of_interest,store,establishment",913
6223442000,The Navigation,51.643562,-0.0295428,ChIJjywKK7MfdkgRXTxhyWSa3hk,"4 Wharf Rd, Enfield",2,3.8,"restaurant,meal_takeaway,bar,food,point_of_interest,establishment",1144
6250472000,The Bowler Pub and Kitchen,51.5242696,-0.1082831,ChIJ7T4hmk8bdkgRUpeFOb0sWe0,"28-32 Bowling Green Ln, London",2,3.8,"bar,point_of_interest,establishment",168
6250695000,"The Brown Dog, Barnes",51.4689769,-0.2516492,ChIJ0TP6lvYOdkgRr2wwpvy1ggs,"28 Cross St, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",207
6262044000,The Albion,51.5138879,-0.1046047,ChIJIVhrQa0EdkgR4z3hHwV8gPk,"2-3 New Bridge St, London",2,4.1,"bar,point_of_interest,establishment",498
6277283000,Mumbai Junction Restaurant,51.5672808,-0.3219374,ChIJ8Z9umaUTdkgRDNC1kItMtNg,"231 Watford Rd, Harrow",2,4.1,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",1557
6282255000,Dial Arch,51.4925635,0.069955,ChIJESyFk-qo2EcRbNMfeQk6gmQ,"Riverside, The Warren Royal Arsenal, No 1 St, London",2,4.3,"cafe,bar,restaurant,food,point_of_interest,establishment",1690
6284970000,The Auld Triangle,51.5620263,-0.10513,ChIJ-4uQrYQbdkgRq27jZCIIG5k,"52 St Thomas's Rd, London",1,4.2,"bar,point_of_interest,establishment",284
6316080000,"PubLove @ The Green Man, Paddington",51.520355,-0.1703685,ChIJH0Umq7YadkgRPTfsozars7c,"308 Edgware Rd, London",,3.7,"lodging,bar,point_of_interest,establishment",902
6338766000,The Crown,51.5328972,-0.0416612,ChIJ1woCeyEddkgRJJfi4Ffmo2I,"Victoria Park, 223 Grove Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",543
6432573000,The Wishing Well,51.5254205,-0.433595,ChIJY31z2pptdkgRstuPmrW-9gM,"1250, 1256 Uxbridge Rd, Hayes",2,4,"park,bar,point_of_interest,establishment",129
6436385000,The Royal,51.4392224,0.0510765,ChIJsTqlonmp2EcRffGu91wJjrg,"185 Court Rd, London",,3.8,"bar,point_of_interest,establishment",38
6437263000,TheThree Horseshoes,51.6274146,-0.1746782,ChIJZZmW-sQZdkgRHl17eXS_8sE,"1168 High Rd, London",2,4.1,"bar,point_of_interest,establishment",174
6466708000,The Crown,51.5310672,-0.4821043,ChIJB8lbPxJudkgR5Xa5vKzsbdI,"High St, Cowley, Uxbridge",2,4.1,"bar,point_of_interest,establishment",141
6483280000,The Hawley Arms,51.541978,-0.145267,ChIJd7_CwuMadkgR1iI2gEAlQHs,"2 Castlehaven Rd, London",2,4.5,"bar,point_of_interest,establishment",2015
6549023000,The Lighthouse Bar & Kitchen,51.5354489,-0.0217943,ChIJmyMkoWoddkgRedCVTkXNAbg,"421 Wick Ln, London",,4.1,"bar,point_of_interest,establishment",54
6589859000,The Sheephaven Bay,51.535177,-0.141697,ChIJgfBR8N8adkgRbVliZWoAwRw,"2 Mornington St, London",1,4.4,"bar,restaurant,food,point_of_interest,establishment",510
6601690000,The Pembroke,51.3210098,-0.1388318,ChIJp0aQyqD9dUgR9vE3HwISIb8,"12-16 Chipstead Valley Rd, Coulsdon",1,3.6,"bar,restaurant,food,point_of_interest,establishment",478
6620333000,Bar Locks,51.5154993,-0.0690843,ChIJcWpLtsocdkgRQyT7LyFXVnw,"21 White Church Ln, London",1,4.4,"bar,point_of_interest,establishment",123
6671736000,MAYA LOUNGE,51.6306607,-0.1753936,ChIJyYg6TdMZdkgRC330sUsuIXo,"1277 High Rd, London",,4.3,"night_club,bar,restaurant,food,point_of_interest,establishment",323
6695836000,Leyton Technical Pub,51.55868,-0.007514,ChIJbZugR4IddkgR8ePKBPC6lKY,"265 High Rd Leyton, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",892
6717568000,Queens Arms,51.4926089,-0.1391692,ChIJxdvnP-AEdkgRv5JtRBaAQ74,"11 Warwick Way, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",849
6721391000,Ariadne's Nektar,51.5181826,-0.2241884,ChIJWSiBligQdkgRAiVTz-0PrTE,"274 Latimer Rd, London",,4.7,"bar,food,point_of_interest,establishment",56
6739127000,The Clock House,51.427328,-0.3305319,ChIJUZqEA38LdkgRN7ZPFjWp6lg,"69 High St, Teddington",2,3.9,"bar,restaurant,food,point_of_interest,establishment",160
6745996000,Mccafferty's Crouch End,51.5838383,-0.1166006,ChIJI5Aw8ukbdkgRP-SSJJ0iB0g,"128 Tottenham Ln, London",1,4,"bar,point_of_interest,establishment",67
6747072000,The Castle,51.468399,-0.3244518,ChIJp54lPlQMdkgRe48OboJ3CjE,"18 Upper Square, Isleworth",1,4.2,"bar,point_of_interest,establishment",77
6760170000,"The Store, Croydon",51.3652702,-0.0988609,ChIJw_6RIu8HdkgRBrycoUKxzhA,"73 S End, Croydon",2,4.5,"restaurant,bar,food,point_of_interest,establishment",253
6760491000,The Ardleigh,51.584419,0.220875,ChIJW3bpim672EcRQPwu-5FOs0Q,"124 Ardleigh Green Rd, Hornchurch",2,3.8,"bar,restaurant,food,point_of_interest,establishment",325
6775010000,The Camden Assembly Pub,51.5431306,-0.14925,ChIJKQXsT-QadkgRa8oSK8y0QhU,"49 Chalk Farm Rd, London",2,4.2,"night_club,bar,restaurant,food,point_of_interest,establishment",1380
6775022000,The Oxford Tavern,51.5497169,-0.1404522,ChIJa3ShcAIbdkgRPg8X8i65uUc,"256 Kentish Town Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",550
6775024000,Simmons Bar | Fitzrovia,51.5221983,-0.138771,ChIJfXdTpSkbdkgRHS4mDouhpgA,"28 Maple St, London",2,4.3,"bar,point_of_interest,establishment",693
6776695000,The Floirin,51.5626943,-0.1271261,ChIJFZgU06UbdkgRfR0ZwT5l7F0,"563 Holloway Rd, London",1,4,"bar,point_of_interest,establishment",39
6779404000,Eagle London,51.48626,-0.11934,ChIJ-crt4uwEdkgRt13r0ih1Lgk,"349 Kennington Ln, London",2,4.4,"night_club,bar,point_of_interest,establishment",474
6804571000,Bulstrode Pub,51.470808,-0.366809,ChIJ1WtRpdcMdkgR50ULzC34oQI,"The Bulstrode, Lampton Rd, Hounslow",1,4.2,"bar,restaurant,food,point_of_interest,establishment",624
6804574000,The Bell On The Green - Indian Takeaway Feltham - Indian Takeaway Bedfont - Indian Food Delivery,51.451161,-0.438628,ChIJoa-jh71zdkgRl-yILj8NuW8,"661 Staines Rd, Feltham",2,4.2,"bar,point_of_interest,establishment",222
6845671000,The Fishmonger's Arms,51.6336763,-0.1247886,ChIJgYjeaxkZdkgRva0lVolYwEM,"3 Winchmore Hill Rd, London",2,4.1,"bar,point_of_interest,establishment",134
6860378000,The Windmill,51.558651,0.2390762,ChIJG26V46q72EcRjHXAsBos_kA,"Upminster Rd, Upminster, Hornchurch",,4.2,"bar,point_of_interest,establishment",367
6861006000,Life Of Reilly,51.600848,-0.3181075,ChIJq2fOmncUdkgRBlPMuMD7HfQ,"7 Warwick Parade Kenton Ln, Harrow",1,4.4,"bar,point_of_interest,establishment",77
6863386000,The Star of Bethnal Green,51.5268836,-0.0621011,ChIJKQybmMUcdkgRvKkwtJ1nuC4,"359 Bethnal Green Rd, London",2,4,"night_club,bar,restaurant,food,point_of_interest,establishment",638
6879672000,The Telegraph at The Earl of Derby,51.4709167,-0.0502222,ChIJ9xPLUqoDdkgR8qZvBJsJiJs,"87 Dennett's Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",173
6889876000,Black Leaf Lounge,51.5863165,-0.2504916,ChIJlSD6BjYRdkgRmXisBI0fXDM,"163 Edgware Rd, London",2,3.8,"night_club,bar,point_of_interest,establishment",197
6902136000,Belushi's Hammersmith,51.49334,-0.22448,ChIJ5R4J57cPdkgRHlTSmVZQtqA,"28 Hammersmith Broadway, London",2,3.7,"bar,restaurant,food,point_of_interest,establishment",1094
6905236000,The Mitre,51.507989,-0.203477,ChIJW9xDR-QPdkgRT8ntIR0mkHU,"40 Holland Park Ave, London",2,4.2,"bar,meal_takeaway,restaurant,food,point_of_interest,store,establishment",649
6909945000,The Lexington,51.5317299,-0.1114164,ChIJI6PU40MbdkgR-IqFrYH-Nx8,"96-98 Pentonville Rd, London",2,4.3,"night_club,bar,restaurant,food,point_of_interest,establishment",1894
6910276000,Whelan's Croydon,51.3627529,-0.0967131,ChIJ0zlMWCUHdkgRjK4vE7q0VKM,"13-15 Selsdon Rd, Croydon, South Croydon",,4.4,"bar,restaurant,food,point_of_interest,establishment",207
6911584000,The Glasshouse,51.4042806,-0.2572889,ChIJcUQHqhQJdkgRDyI-ndHTIoI,"14 Coombe Rd, New Malden",2,4,"bar,restaurant,food,point_of_interest,establishment",345
6920539000,The Tailor's Chalk,51.4262242,0.1035656,ChIJl4ZGZgOs2EcR7xslApzrMI8,"47-49 High St, Sidcup",1,3.9,"bar,point_of_interest,establishment",563
6923624000,The Sir Michael Balcon,51.513603,-0.298768,ChIJ73x_jfUNdkgRauDxkG54vGU,"46-47 The Mall, London",1,4.1,"bar,restaurant,food,point_of_interest,establishment",1209
6933911000,The Lighthouse Battersea,51.4726827,-0.1625882,ChIJ_Tz4dKAFdkgRDyt7tUU7LCM,"441 Battersea Park Rd, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",680
6998061000,The Yellow House,51.4937088,-0.0485397,ChIJZ-OZjB8DdkgRF4i1JYP1k4s,"126 Lower Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",317
7005316000,St Stephen's Tavern,51.5011626,-0.1256042,ChIJZSfzRMQEdkgRKp5LnanZ2KM,"10 Bridge St, London",2,4.1,"bar,point_of_interest,establishment",2588
7006139000,McGlynn's Free House,51.528442,-0.1233148,ChIJAWbdfTkbdkgRY6Vz4yCqHEk,"1-5 Whidborne St, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",520
7014862000,Phil T's at the Black Heart,51.5387775,-0.1417514,ChIJTwdWR3EbdkgR-nNZg1jgyfQ,"2, 3 Greenland Pl, London",,4.7,"bar,restaurant,food,point_of_interest,establishment",3
7039986000,The Gunnersbury,51.4925111,-0.2756722,ChIJOeDcQnMOdkgRvQy94X9F3LE,"590 Chiswick High Rd, London",2,4.1,"bar,point_of_interest,establishment",294
7054350000,The Scolt Head,51.5433333,-0.0816667,ChIJvW2TmpAcdkgRwqo6EQUBeCU,"107A Culford Rd, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",700
7074688000,Moloney's London,51.549096,-0.2429457,ChIJKao79K4RdkgRcuLB8Ufti1Q,"429 High Rd, London",1,4.2,"bar,point_of_interest,establishment",86
7094811000,The Bell,51.5158977,-0.0756678,ChIJU22spLQcdkgREJJmfqo93MI,"50 Middlesex St, London",2,4.3,"bar,point_of_interest,establishment",424
7105169000,The George & Dragon,51.5072626,-0.2718402,ChIJMcdv3QQOdkgRPiS-JkZPOv4,"183 High St, London",2,4.5,"bar,point_of_interest,establishment",192
7107996000,T-Bird,51.5613661,-0.0995162,ChIJb6SeW4EbdkgRhrZznXvcGqg,"132 Blackstock Rd, London",2,4.5,"bar,point_of_interest,establishment",71
7118696000,Power's Bar,51.588257,-0.2629896,ChIJHe9OKEYRdkgRo4YOhfiOS9w,"23 Hay Ln, London",1,4.4,"bar,point_of_interest,establishment",63
7131543000,Lost Society Putney,51.4614679,-0.2170574,ChIJFxB1HRIPdkgR688buGJgOOI,"160 Putney High St, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",565
7140396000,Slug & Lettuce Sutton,51.3608931,-0.1922956,ChIJ4xyQOQkIdkgRJRDJ6eb-g4U,"33 - 35 High St, Sutton",2,3.7,"night_club,bar,restaurant,food,point_of_interest,establishment",613
7157862000,The Manor Tooting,51.423844,-0.172555,ChIJK_ar4w4GdkgRBtHkOptxcSc,"196 Tooting High St, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",363
7160974000,The Victoria Stakes,51.5874006,-0.1340894,ChIJfSetFM4bdkgRcWeYCEzpTkA,"1 Muswell Hill, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",443
7168413000,ODonnells Bar,51.5603962,-0.3581302,ChIJqctq834TdkgRqbxf6HPe2so,"399 Northolt Rd, South Harrow, Harrow",,4.2,"bar,restaurant,food,point_of_interest,establishment",30
7181580000,Zingara,51.4578565,0.1348076,ChIJ8y0Zrvau2EcRKIfa858PSIw,"295 Broadway, Bexleyheath",2,4.1,"restaurant,bar,food,point_of_interest,establishment",280
7198120000,The Swan,51.4930839,-0.2250184,ChIJ5-xU27cPdkgRuuD97ntp1wo,"46 Hammersmith Broadway, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",1294
7250575000,The Camden Eye,51.5394972,-0.1422639,ChIJrXw9wuEadkgReE0YFFTMN-A,"2 Kentish Town Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",1225
7255864000,The Camden Head Pub,51.53729,-0.1410034,ChIJRwwA3x8bdkgRh1mqEQjrNz4,"100 Camden High St, London",2,4.2,"bar,point_of_interest,establishment",1004
7255865000,Be At One - Camden,51.5358366,-0.1399593,ChIJKZxnHiAbdkgR42cIcU3M8ik,"55 Camden High St, London",2,4.2,"bar,point_of_interest,establishment",395
7260787000,Shaftesbury Tavern,51.5697253,-0.1237195,ChIJsZbHYrsbdkgRLHDUstmhvos,"534 Hornsey Rd, London",2,4.4,"bar,point_of_interest,establishment",318
7264915000,Garden Bar,51.5131541,-0.2179507,ChIJ9U02ztgPdkgRvW8nbOezOz8,"41 Bramley Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",474
7301319000,The Stonhouse,51.4639583,-0.1369942,ChIJMZ5IQ1IEdkgRfb9X8C3zTgk,"165 Stonhouse St, London",,4.2,"bar,restaurant,food,point_of_interest,establishment",465
7306091000,The Joker,51.5334185,-0.1112045,ChIJw2reLEIbdkgRAZm9SKbxuKk,"58 Penton St, London",2,4.2,"bar,point_of_interest,establishment",377
7306584000,Burlock,51.5151403,-0.1516507,ChIJifKLs9IadkgRVPSNog_Y9xQ,"31 Duke St, London",2,4.2,"bar,point_of_interest,establishment",365
7341057000,Whelan's,51.4927933,-0.0475422,ChIJZ9Fc6B8DdkgRsgcXp4do_V0,"11 Rotherhithe Old Rd, London",,4.1,"bar,point_of_interest,establishment",77
7372739000,Blue Ginger,51.5870757,-0.3025677,ChIJWzf4FO0TdkgRP3UWfgEzOIQ,"383 Kenton Rd, Kenton, Harrow",2,4.1,"night_club,bar,restaurant,food,point_of_interest,establishment",1866
7386312000,Dame Alice Owen,51.5281467,-0.1046407,ChIJo-OQyMYbdkgR4wiacZNI-pI,"292 St John St, London",,4.5,"bar,point_of_interest,establishment",92
7386321000,Angies,51.5354586,-0.2437059,ChIJXb620MkRdkgR9TrwBjVn6_k,"129 High St, London",1,4.1,"bar,point_of_interest,establishment",59
7387378000,The Crystal Palace Market,51.4196304,-0.0784322,ChIJNedC2UQBdkgR-OM5BhRqJcU,"3-7 Church Rd, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",627
7390706000,Apatura Turkish BBQ Restaurant & Bar,51.366897,-0.099238,ChIJlz2jHUoHdkgRwTGjEn1qzqs,"14 S End, Croydon",2,4.2,"bar,restaurant,food,point_of_interest,establishment",278
7393784000,The Victoria Inn,51.467395,-0.072234,ChIJde4XzJgDdkgR3GLJLRGoy8g,"77-79 Choumert Rd, London",,4.1,"lodging,bar,restaurant,food,point_of_interest,establishment",527
7398411000,Crown & Pepper Croydon,51.3690505,-0.0998628,ChIJuTBwDjYHdkgRRnLdZvlVGJw,"242 High St, Croydon",2,4.1,"bar,restaurant,food,point_of_interest,establishment",800
7400645000,The Fox & Duck,51.44483,-0.302735,ChIJQbglchMMdkgRMFXf1qKcIis,"194 Petersham Rd, Richmond",2,3.6,"bar,point_of_interest,establishment",94
7400646000,"The New Inn, Ham Common",51.4361917,-0.3049722,ChIJo2pvygwMdkgRrqqRSIjWGDE,"Petersham Rd, Richmond",2,4.4,"bar,point_of_interest,establishment",349
7404484000,The Priory Tavern,51.5384072,-0.1912876,ChIJ7ZKr_3QQdkgRDlru1GFgFFA,"250 Belsize Rd, London",2,4.3,"bar,point_of_interest,establishment",369
7431031000,The Good Ship,51.5437325,-0.2004032,ChIJQWel1G8QdkgR5sudvvqSgkk,"289 Kilburn High Rd, London",NA,4,"bar,point_of_interest,establishment",96
7458630000,The White Hart,51.4171488,-0.0814023,ChIJF6OShUUBdkgRvYKLY8uKluE,"96 Church Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",664
7468148000,The Phene,51.485174,-0.167575,ChIJSaGTpm0FdkgRFl9KY74LgtQ,"9 Phene St, London",3,4,"park,bar,restaurant,food,point_of_interest,establishment",745
7468780000,The Wilmington Public House and Dining,51.5260583,-0.1101222,ChIJw8-o8kUbdkgR-l4w5YG43i0,"69 Rosebery Ave, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",594
7476516000,The HG Wells,51.372827,-0.231913,ChIJlb31YksIdkgR7lAHdRJdMzI,"101 Cheam Common Rd, Worcester Park",2,3.8,"bar,restaurant,food,point_of_interest,establishment",255
7492171000,The Mandeville Arms,51.548832,-0.3662453,ChIJwZo_ztsSdkgRM_eZ06RGsaA,"Mandeville Rd, Northolt, Middlesex",2,4,"restaurant,meal_takeaway,bar,food,point_of_interest,establishment",1089
7496257000,Forde's,51.5964194,-0.3353019,ChIJgb6vZn4TdkgRWflCrdZKGvA,"108 High St, Wealdstone, Harrow",,4.7,"bar,point_of_interest,establishment",7
7510562000,The Angel of Bow,51.5195664,-0.0207124,ChIJBd2HMkoddkgRzoWLCiVVXTM,"171 Devons Rd, London",2,4.5,"bar,restaurant,food,point_of_interest,establishment",332
7515790000,The Three Crowns | Stoke Newington,51.5620587,-0.0740094,ChIJ2XzqK2EcdkgRkN65U4eJ-bU,"175 Stoke Newington High St, London",2,3.9,"bar,restaurant,food,point_of_interest,establishment",574
7522332000,T J Duffy,51.4983278,-0.3140611,ChIJlULq0ZYNdkgRbU_n8xZdCkE,"Duffys Bar, Northfield Ave, London",1,4.5,"bar,restaurant,food,point_of_interest,establishment",146
7527835000,The Abbey Tavern Pub | Kentish Town,51.5457703,-0.1415364,ChIJMU8FrOIadkgRYrw4gNGQMVg,"124 Kentish Town Rd, London",2,4.2,"bar,point_of_interest,establishment",630
7528915000,The Nags Head London,51.4671497,-0.0658851,ChIJjVKu16MDdkgRSs4G5W-FsZE,"231 Rye Ln, London",1,4,"bar,point_of_interest,establishment",108
7540324000,Queen of Hoxton,51.522135,-0.081235,ChIJuRFCz7EcdkgRJhtzI4Y11Tg,"1-5 Curtain Rd, London",2,3.9,"night_club,bar,restaurant,food,point_of_interest,establishment",2603
7573601000,The Foxglove Public House,51.539231,-0.1068555,ChIJ-44DB0sbdkgRpy8C0Zkjku8,"209-211 Liverpool Rd, London",,4.8,"bar,point_of_interest,establishment",89
7612055000,The T.E Dingwall Building,51.541237,-0.14576,ChIJ0ReZ_OMadkgRfol6jDevQTs,"East Yard, 11 Camden Lock Pl, London",NA,3.5,"bar,point_of_interest,establishment",160
7615578000,The Tiger,51.5453145,-0.0359318,ChIJ90GnChAddkgRxAuQNt5Drxw,"Wick Rd, London",2,4.3,"night_club,bar,restaurant,food,point_of_interest,establishment",205
7621649000,O'Neill's Carnaby Street,51.5141449,-0.1392471,ChIJmxVA59QEdkgRpdsO2QyUeB4,"37-38 Great Marlborough St, London",NA,4,"bar,restaurant,food,point_of_interest,establishment",1334
7659981000,The Royal Standard,51.4608998,-0.1867371,ChIJfWemPYgFdkgRCWa7R-wmg58,"1 Ballantine St, London",2,4.3,"bar,point_of_interest,establishment",94
7673573000,The Butcher's Hook,51.4802444,-0.1890528,ChIJ1-IYc4cPdkgR4I5TjgAzQxQ,"477 Fulham Rd, London",2,4.2,"bar,point_of_interest,establishment",274
7674052000,The Hare,51.620628,-0.342994,ChIJ0-Rct4gUdkgRlTP5-iX_DUE,"Brookshill, Old Redding, Harrow Weald, Harrow",2,4.2,"bar,restaurant,food,point_of_interest,establishment",689
7680477000,The Old Bank,51.4923285,-0.0632138,ChIJ86PpahYDdkgRT3KoPxQzycA,"239 Southwark Park Rd, London",,4.3,"bar,point_of_interest,establishment",55
7691129000,Draft House Westbridge,51.478255,-0.170127,ChIJx5wMWnEFdkgRps0gXnLUpkg,"74-76 Battersea Bridge Rd, London",,4.2,"bar,point_of_interest,establishment",366
7734583000,William Bourne,51.3624691,-0.2890036,ChIJRb1W7RYKdkgRVujclEwJbR8,"Moor Ln, Chessington",1,4.1,"bar,restaurant,food,point_of_interest,establishment",305
7740940000,Charles Lamb Pub,51.5320067,-0.1019128,ChIJm0OuXVwbdkgRX0f_oMVIgXM,"16 Elia St, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",290
7750754000,The Liquor Station,51.5535861,-0.2931111,ChIJu3Z8oi0SdkgR6bztD9R6SZU,"397A High Rd, Wembley",2,3.9,"night_club,bar,restaurant,food,point_of_interest,establishment",439
7752627000,Fizz Sports Bar,51.5834193,-0.314196,ChIJsTwDN5ETdkgROVx7e6V4dIM,"217 Kenton Rd, Kenton, Harrow",2,4.3,"bar,point_of_interest,establishment",128
7766532000,Oceanic Bar and,51.6133568,-0.276083,ChIJx3mrdaQWdkgRxsk-99pEdqg,"158 Station Rd, London",,3.5,"bar,point_of_interest,establishment",4
7779894000,The Blues Kitchen,51.5370803,-0.1412355,ChIJXUnCHeAadkgRYXm9TW4YKyQ,"111-113 Camden High St, London",2,4.4,"night_club,bar,restaurant,food,point_of_interest,establishment",3840
7805914000,The King's Arms Wandsworth,51.4573609,-0.1947137,ChIJiTTuHmQPdkgRqsW6CbXppng,"94-96 Wandsworth High St, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",743
7809149000,The Clapton Hart,51.5577683,-0.0561066,ChIJHR4pfPgcdkgRZRSlOZj1q4A,"231 Lower Clapton Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",805
